date,open,high,low,close,volume,per,pbr,roe,ratio_price_ma5,ratio_price_ma20,ratio_price_ma60,ratio_price_ma120,ratio_volume_ma5,ratio_volume_ma20,ratio_volume_ma60,ratio_volume_ma120,ratio_market_kospi_ma5,ratio_market_kospi_ma20,ratio_market_kospi_ma60,ratio_market_kospi_ma120,ratio_market_kosdaq_ma5,ratio_market_kosdaq_ma20,ratio_market_kosdaq_ma60,ratio_market_kosdaq_ma120,ratio_bond_k3y_ma5,ratio_bond_k3y_ma20,ratio_bond_k3y_ma60,ratio_bond_k3y_ma120
20170102,146000.0,150500.0,145500.0,150000.0,545854.0,7.67,0.43,6.06,1.029512697323267,1.052262364082778,1.09282982211159,1.1007827788649707,1.4770975118050576,1.4156682477029112,1.2175584991473696,1.114958660344994,1.0114937833433912,1.035906102238685,1.0164840871079652,0.9642084046685351,1.0114937833433912,1.035906102238685,1.0164840871079652,0.9642084046685351,1.0002927641510297,1.0016673843137613,0.9961710259873674,0.9906991231464789
20170103,151000.0,154000.0,150000.0,153000.0,723246.0,7.67,0.43,6.06,1.0379918588873813,1.0662020905923344,1.112053301029679,1.1212898497618176,1.529144072068171,1.7660291996504305,1.6110777718821547,1.4691141294368986,1.0118097797850716,1.038103095361966,1.0248180605191426,0.9718689082141391,1.0118097797850716,1.038103095361966,1.0248180605191426,0.9718689082141391,1.0007133907094579,1.002375046664972,0.9970884270671484,0.9915479257981591
20170104,152500.0,155000.0,152000.0,154000.0,601826.0,7.67,0.43,6.06,1.0314802411252513,1.0666666666666667,1.1166837875400326,1.127104171749207,1.1443847704902197,1.429903992913989,1.3284467773625939,1.218341256246943,1.0100532993588545,1.0384060090990506,1.0308552134976283,0.9775262842289908,1.0100532993588545,1.0384060090990506,1.0308552134976283,0.9775262842289908,0.9999177097715075,1.001921663028715,0.9967666152454433,0.991175253246969
20170105,154000.0,154500.0,152000.0,153500.0,391604.0,7.67,0.43,6.06,1.014540647719762,1.0569805474264073,1.1107760960019297,1.1222127452174973,0.7406045737728046,0.9181606260591065,0.8652681891538843,0.7951220827843716,1.0094522098853587,1.0373874518784245,1.0359536556106428,0.9823889180378376,1.0094522098853587,1.0373874518784245,1.0359536556106428,0.9823889180378376,1.0009232259892686,1.0029493121324808,0.9981988360424228,0.9925667027107873
20170106,152000.0,153000.0,149500.0,151000.0,366091.0,7.67,0.43,6.06,0.9914642153644123,1.0365539728848463,1.0904495396280918,1.1026257340189247,0.6963556176413412,0.914469975933686,0.8112286016853849,0.7473935387590972,1.0074626951220746,1.0343929818485738,1.0384302585752692,0.9849725789851642,1.0074626951220746,1.0343929818485738,1.0384302585752692,0.9849725789851642,1.0006397367940048,1.0026074753732077,0.9982912009385098,0.9926001473171284
20170109,151000.0,151500.0,149500.0,150500.0,325146.0,7.67,0.43,6.06,0.9875328083989501,1.0308219178082192,1.0845544078789335,1.0978056045225215,0.6751614364804709,0.8462545002150473,0.7221089349282234,0.6670187742161198,1.0018972746624708,1.0279861064869371,1.0365966461444474,0.9833603197371219,1.0018972746624708,1.0279861064869371,1.0365966461444474,0.9833603197371219,0.9992963023889163,1.0010963582138745,0.9971684046855834,0.99141445089282
20170110,150500.0,153000.0,150500.0,152000.0,411333.0,7.67,0.43,6.06,0.9986859395532195,1.0384286934244236,1.0928699820251646,1.107400886406411,0.9812333015267175,1.0659594011670193,0.9183291768485753,0.8439191184252347,0.9933912082695922,1.0165713655129305,1.0284864847253168,0.9758594273470796,0.9933912082695922,1.0165713655129305,1.0284864847253168,0.9758594273470796,0.9996069936844799,1.0011121434161567,0.9975828886760615,0.9917643898367652
20170111,150500.0,150500.0,147500.0,148500.0,675973.0,7.67,0.43,6.06,0.9827928524156188,1.0133060388945752,1.0659169757147986,1.080687710361139,1.557435970927315,1.6670828374735238,1.4914742624179478,1.385787389992753,0.9958038925609441,1.0162644153624765,1.0309978590411952,0.978459182858877,0.9958038925609441,1.0162644153624765,1.0309978590411952,0.978459182858877,0.9996618441375654,1.0010089709183008,0.9978591672647212,0.9919832523093259
20170112,148000.0,151000.0,147500.0,148000.0,433867.0,7.67,0.43,6.06,0.9866666666666667,1.0083461079884177,1.060425125388106,1.0758420159922462,0.9805302814577768,1.0477178949290122,0.9587195182246614,0.8906722697226729,0.9909248210022725,1.0066151166302504,1.0236509748379476,0.9716399568328566,0.9909248210022725,1.0066151166302504,1.0236509748379476,0.9716399568328566,1.0005392510807871,1.0017111536103511,0.998860196526755,0.9929240443038047
20170113,149000.0,150000.0,148500.0,149000.0,293211.0,7.67,0.43,6.06,0.9959893048128342,1.0127442650807137,1.065427243475152,1.0818660373933564,0.6852229227914542,0.7074182518642618,0.6507438905072005,0.6036404618691928,0.9965675499548485,1.0083657014314173,1.0271600912164838,0.9753352542969578,0.9965675499548485,1.0083657014314173,1.0271600912164838,0.9753352542969578,1.0007586005191387,1.0017130532830472,0.9992448284437306,0.9932716756101737
20170116,148500.0,151000.0,148500.0,150500.0,316413.0,7.67,0.43,6.06,1.0060160427807487,1.0191298459454885,1.073977164605138,1.0913375834667796,0.7424757027534767,0.7829820740600333,0.7037669520925438,0.6519438961865269,0.9903282672352751,0.9971026196999471,1.0168102772781706,0.9658707913397399,0.9903282672352751,0.9971026196999471,1.0168102772781706,0.9658707913397399,0.9999725847132361,1.000933015010565,0.9987753953343322,0.9927638845941281
20170117,150000.0,154000.0,149500.0,153500.0,487662.0,7.67,0.43,6.06,1.0240160106737826,1.0354131534569984,1.0929156283374866,1.1118824133039569,1.1047443598598359,1.1784900232574773,1.0754592982910105,1.0169275571897762,0.9881767135878146,0.9908442225540258,1.0111786050413591,0.9608994243642395,0.9881767135878146,0.9908442225540258,1.0111786050413591,0.9608994243642395,0.9999086257309941,1.0008276972182972,0.9989752812271064,0.9929364919434874
20170118,153000.0,155500.0,151000.0,154000.0,395088.0,7.67,0.43,6.06,1.0198675496688743,1.0351201478743068,1.0943977259268034,1.1142934667912812,1.0255414561313978,0.9552850860622912,0.8865639077495243,0.8344775215074757,0.9962273595646979,0.9947303619034927,1.016226296605183,0.9663233193473645,0.9962273595646979,0.9947303619034927,1.016226296605183,0.9663233193473645,1.000036544364859,1.0009166992426373,0.9994034865601871,0.9933330106720228
